file_name,Our_tool [timeout 120s],z3_time,cad_time,sygus_time,irrational_points,rational_points,z3_calls,sage_calls,weakest_pre,substitution_and_simplify_time,program_writing_syn_time,synthesized_program_time_total [=avg time*10 in sec],Z3_time_total [=avg time*10 in sec],synthesized_program_SAT,synthesized_program_UNSAT,synthesized_program_UNKNOWN,z3_program_SAT,synthesized_program_UNSAT,synthesized_program_UNKNOWN,Z3_irrational_point, ,gus_tool [timeout 120s],z3_time,cad_time,sygus_time,irrational_points,rational_points,z3_calls,sage_calls,weakest_pre,synthesized_program,substitution_and_simplify_time,program_writing_syn_time, ,dm_tool [timeout 120s],z3_time,cad_time,sygus_time,irrational_points,rational_points,z3_calls,sage_calls,weakest_pre,substitution_and_simplify_time,program_writing_syn_time, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input14.smt,Our_tool,0.006804959004512057,20.429489291011123,0.0,0,2,3,4,True,0.10765512600482907,0.005958124020253308,2.5908279418945312,2.5777223110198975,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,5.069644083996536,0.04069375000835862,0,0,0,1,True,True,0.0,0.0009108329977607355, ,dm_tool,0.006400833008228801,0.0,0.0,0,3,4,0,True,0.11323937601991929,0.006044290988938883, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input15.smt,Our_tool,98.93209129100433,20.53782724996563,0.0,0,2,3,4,False,0.4094284580060048,0.023035249978420325,3.0898890495300293,2.9090170860290527,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,120.0,0.0,0,0,0,1,False,None,0.0,0.0, ,dm_tool,119.06123437400674,0.0,0.0,0,11,12,0,False,0.8129581250395859,0.09568416602269281, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input16.smt,Our_tool,0.07043583299673628,119.34449866700743,0.0,0,1,1,1,False,0.5806960409972817,0.0,-1,204.3013780117035,0,0,10,4,5,1,0, ,phase2_sygus_tool,0.0,120.0,0.0,0,0,0,1,False,None,0.0,0.0, ,dm_tool,116.88215733399556,0.0,0.0,0,11,12,0,False,3.0218861639878014,0.06817512599809561, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input17.smt,Our_tool,0.03484308400948066,117.68264570596511,0.0,0,12,12,24,False,1.7004897510196315,0.3043147089629201,3.2976646423339844,2.858640432357788,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,120.0,0.0,0,0,0,1,False,None,0.0,0.0, ,dm_tool,119.00105312500091,0.0,0.0,0,12,13,0,False,0.8758729179680813,0.0947900420287624, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input18.smt,Our_tool,0.013428872989607044,117.68925970699638,0.0,0,8,8,23,False,2.1426819999906,0.06184358302562032,2.8362536430358887,2.666349411010742,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.831001790997107,115.1617862090061,0,0,0,1,True,None,0.0,0.0, ,dm_tool,0.5148382489569485,0.0,0.0,0,217,217,0,False,58.72516204070416,59.61852020367223, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input19.smt,Our_tool,0.006042040986358188,14.587592001000303,0.0,0,1,2,3,True,0.38137154198193457,0.00528587399458047,2.7702748775482178,2.6606271266937256,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,5.035624625001219,0.03562154200335499,0,0,0,1,True,True,0.0,0.0006862500013085082, ,dm_tool,0.004770250990986824,0.0,0.0,0,1,2,0,True,0.2912728329974925,0.00535062700510025, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input2.smt,Our_tool,0.00514345800911542,4.768280167001649,0.0,0,1,2,1,True,0.1152847909979755,0.0015933330141706392,2.9779911041259766,2.5842442512512207,1,9,0,10,0,0,9, ,phase2_sygus_tool,0.0,4.759687249999843,115.23262458300451,0,0,0,1,True,None,0.0,0.0, ,dm_tool,2.4106168889411492,0.0,0.0,0,2464,2464,0,False,35.745892942723,79.50964974536328, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input2_slack.smt,Our_tool,0.005122833987115882,5.7946261250035604,0.0,0,1,2,1,True,0.09154141700128093,0.0034802920126821846,2.8712692260742188,2.7093520164489746,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,5.01636566700472,114.95366320799803,0,0,0,1,True,None,0.0,0.0, ,dm_tool,0.5775498290749965,0.0,0.0,0,808,808,0,False,48.04897224403976,69.71240754715109, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input3.smt,Our_tool,0.005585666003753431,10.679142501001479,0.0,0,1,2,2,True,0.25899562500126194,0.0041537090291967615,3.518550157546997,2.5752527713775635,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.906217875002767,0.035562832999858074,0,0,0,1,True,True,0.0,0.0005065419973107055, ,dm_tool,0.005297541996696964,0.0,0.0,0,1,2,0,True,0.18683687500015367,0.0026064579869853333, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_4_input4.smt,Our_tool,0.004880124994087964,9.62149475098704,0.0,0,1,2,2,True,0.21980991600139532,0.00285274900670629,2.548499584197998,2.520944833755493,5,5,0,5,5,0,0, ,phase2_sygus_tool,0.0,4.8050745419895975,115.13888591701107,0,0,0,1,True,None,0.0,0.0, ,dm_tool,0.005231832998106256,0.0,0.0,0,1,2,0,True,0.16494354100723285,0.00275129200599622, 
